2022-06-14 18:01:00,3014945,3019102,3014691,3018740,0.95101146
2022-06-14 18:02:00,3019733,3028916,3019733,3028007,4.48994273
2022-06-14 18:03:00,3027401,3027401,3023462,3026684,1.883466
2022-06-14 18:04:00,3024868,3024868,3022750,3024463,2.808519
2022-06-14 18:05:00,3023721,3023721,3021366,3022511,0.524
2022-06-14 18:06:00,3023784,3023865,3020761,3022943,0.501
2022-06-14 18:07:00,3021587,3027289,3021587,3024023,1.62324755
2022-06-14 18:08:00,3025405,3028802,3025405,3027137,2.47997006
2022-06-14 18:09:00,3027475,3027475,3024844,3024844,0.516
2022-06-14 18:10:00,3025174,3026266,3024451,3024451,0.321
2022-06-14 18:11:00,3022119,3022119,3017711,3018503,2.44078239
2022-06-14 18:12:00,3019223,3022829,3016275,3016578,3.191
2022-06-14 18:13:00,3016278,3022464,3016275,3021124,4.72841998
2022-06-14 18:14:00,3022739,3023025,3020939,3021599,0.949
2022-06-14 18:15:00,3021880,3022885,3019455,3022885,0.64928073
2022-06-14 18:16:00,3023488,3026572,3023488,3025783,3.17808038
2022-06-14 18:17:00,3025010,3028085,3024860,3027258,2.12023688
2022-06-14 18:18:00,3026009,3027241,3021577,3022691,2.88904984
2022-06-14 18:19:00,3023652,3027000,3023652,3025887,0.70149708
2022-06-14 18:20:00,3025642,3032018,3025339,3028589,1.761001
2022-06-14 18:21:00,3027418,3032018,3027418,3030983,3.12
2022-06-14 18:22:00,3032182,3032261,3029445,3030172,0.99923173
2022-06-14 18:23:00,3031645,3031777,3030128,3031468,0.07092
2022-06-14 18:24:00,3029347,3029347,3025805,3027677,3.00864
2022-06-14 18:25:00,3027401,3030179,3027401,3029417,0.331
2022-06-14 18:26:00,3028125,3028125,3025281,3025281,2.391
2022-06-14 18:27:00,3026215,3026215,3022925,3025510,1.52
2022-06-14 18:28:00,3026115,3040910,3026115,3035793,4.0598341
2022-06-14 18:29:00,3036570,3038058,3031690,3031690,2.14723033
2022-06-14 18:30:00,3031690,3033165,3031690,3032525,0.150007
2022-06-14 18:31:00,3027760,3027803,3020499,3020499,3.185
2022-06-14 18:32:00,3019417,3022185,3018706,3020692,0.4691875
2022-06-14 18:33:00,3020591,3026022,3020591,3024760,2.085
2022-06-14 18:34:00,3024781,3031654,3024781,3031652,3.34
2022-06-14 18:35:00,3032290,3042649,3029921,3039246,7.43011788
2022-06-14 18:36:00,3038195,3038947,3036102,3036102,0.313
2022-06-14 18:37:00,3037658,3037658,3035973,3036210,0.1811177
2022-06-14 18:38:00,3037565,3041604,3036958,3041394,1.64693123
2022-06-14 18:39:00,3041692,3043257,3040500,3043256,0.1454
2022-06-14 18:40:00,3042887,3043860,3042887,3043513,0.25
2022-06-14 18:41:00,3042478,3042478,3037897,3040051,2.89879
2022-06-14 18:42:00,3038967,3038967,3036839,3038344,1.91
2022-06-14 18:43:00,3037094,3037094,3032420,3032420,0.538875
2022-06-14 18:44:00,3035440,3035440,3033027,3033027,0.174
2022-06-14 18:45:00,3034387,3036047,3033922,3033922,0.392
2022-06-14 18:46:00,3034698,3039991,3029903,3029903,2.99299376
2022-06-14 18:47:00,3028111,3029699,3022268,3022268,3.604
2022-06-14 18:48:00,3020870,3020870,3002373,3005801,6.77869655
2022-06-14 18:49:00,3009231,3012720,3006222,3008507,2.21903849
2022-06-14 18:50:00,3009938,3011670,3005083,3008049,3.41499852
2022-06-14 18:51:00,3006275,3008028,3000300,3003458,5.60160595
2022-06-14 18:52:00,3002518,3007912,3002518,3007912,1.673
2022-06-14 18:53:00,3007912,3013680,3007911,3009386,3.3049
2022-06-14 18:54:00,3011349,3011410,3009882,3009882,0.38999607
2022-06-14 18:55:00,3011317,3011326,3008031,3009231,1.31947684
2022-06-14 18:56:00,3007510,3008331,3005446,3007444,5.008
2022-06-14 18:57:00,3008278,3012786,3008278,3008486,3.6279
2022-06-14 18:58:00,3008483,3010586,3007238,3009646,1.75062979
2022-06-14 18:59:00,3009182,3010965,3007500,3007500,1.73
2022-06-14 19:00:00,3007414,3011126,3006212,3011123,2.754
2022-06-14 19:01:00,3010443,3010443,3010052,3010357,1.06
2022-06-14 19:13:00,3010357,3011737,2994913,2996585,11.85198869
2022-06-14 19:14:00,2994571,2995629,2993000,2993281,0.1372
2022-06-14 19:15:00,2994359,2994817,2991748,2991748,0.37637039
2022-06-14 19:16:00,2992955,2999226,2992922,2999226,1.9013
2022-06-14 19:17:00,2997614,3001853,2997614,3000912,3.50835153
